"","state.abb","state.name","id","geo_id","year","name","total_liabilities","current_liabilities","net_pension_liability","net_pension_assets","net_opeb_liability","net_opeb_assets","total_assets","current_assets","compensated_absences","expenses","revenues","population","median_hh_income_21"
"194","AR","Arkansas",96304,"0572890",2020,"walnut ridge",0,0,0,0,0,0,0,0,0,0,0,5381,NA
"195","AR","Arkansas",96306,"0573310",2020,"warren",168108,168108,2337924,0,0,0,0,0,63104,3993325,4495738,5454,NA
"196","AR","Arkansas",96266,"0561670",2020,"russellville",553730,553730,14971171,0,0,0,0,0,2109219,31282760,30027062,28940,NA
"197","AZ","Arizona",31634,"0446000",2020,"mesa",3946213000,316334000,908215779,0,907417000,0,4566939000,0,33980000,1072009000,1110314000,504300,69266
"198","AZ","Arizona",1266485,"0449640",2020,"nogales",103460121,8953924,43419088,0,17015948,50147,0,0,1983657,37351085,41909090,19759,NA
"199","AZ","Arizona",31630,"0451810",2020,"page",21630069,4762942,8561147,0,31908,462239,0,0,1304740,37575962,49738431,7438,NA
"200","AZ","Arizona",31635,"0454050",2020,"peoria",560600727,54822565,185813626,0,350360,341781,0,0,14380730,331980642,375677315,190966,92566
"201","AZ","Arizona",31636,"0455000",2020,"phoenix",13930794000,770903000,4963845000,0,206308000,61488000,19151463000,0,168066000,4117422000,4219483000,1608190,68435
"202","OK","Oklahoma",65174,"4056650",2020,"owasso",106100110,6501291,16061863,72168,0,0,0,0,2354444,55783186,72215359,38299,NA
"203","AZ","Arizona",110889,"0439370",2020,"lake havasu",357521157,15113862,92354714,0,13141846,409576,0,0,3420187,111620794,121166664,57134,NA
"204","AZ","Arizona",65753,"0444410",2020,"maricopa",68225131,7171478,18764845,0,0,0,0,0,1697557,63502483,84518443,58143,NA
"205","LA","Louisiana",33800,"2239475",2020,"kenner",184139421,10232516,67845622,0,16211027,0,0,0,5618106,103702956,101118184,66471,55753
"206","CA","California",66988,"0600394",2020,"agoura hills",22447255,3304059,4899474,0,656122,0,0,0,488783,20889151,25790914,20297,NA
"207","CA","California",31737,"0600562",2020,"alameda",511139044,30045743,267840743,0,116942589,0,0,0,4846548,238265393,269966475,78282,115468
"208","CA","California",909150,"0600674",2020,"albany",71698735,6725032,37146108,0,3065019,0,0,0,1241663,2068122,29733457,20271,NA
"209","OK","Oklahoma",125617,"4057550",2020,"pauls valley",21543246,457395,1830428,13045,103375,0,0,0,424852,14093655,13143705,6035,NA
"210","AZ","Arizona",31646,"0457380",2020,"prescott",198934669,13039881,86863451,0,377737,245191,0,0,4299837,110123309,146352553,45907,NA
"211","LA","Louisiana",76069,"2238355",2020,"jennings",12117628,1129227,5494578,0,0,0,0,0,113823,12908217,13068901,9840,NA
"212","AZ","Arizona",66969,"0462000",2020,"safford",49182061,5771504,21827428,0,0,0,0,0,525861,31612875,40318170,10126,NA
"213","AZ","Arizona",64754,"0463470",2020,"san luis",69402160,4855890,15915075,0,0,0,0,0,843354,35670202,47775341,35284,NA
"214","AZ","Arizona",31637,"0465000",2020,"scottsdale",1672194000,105699000,352019000,0,2177000,0,7014292000,0,31911000,645919000,802015000,241339,99097
"215","AZ","Arizona",66971,"0465350",2020,"sedona",54488400,8160219,14089591,0,39855,151882,0,0,691725,31387576,42889649,9680,NA
"216","AZ","Arizona",64750,"0466470",2020,"show low",34068292,4069127,13745669,0,4003,102349,0,0,980787,30838352,37403499,11730,NA
"217","AZ","Arizona",31626,"0466820",2020,"sierra vista",113364778,2976279,60741884,0,24352433,31832,0,0,2497379,62619034,62561852,45321,NA
"218","AZ","Arizona",31649,"0468080",2020,"somerton",32305034,1529550,8584256,0,30134,204415,0,0,429462,16482765,19747280,14198,NA
"219","AZ","Arizona",31643,"0468850",2020,"south tucson",23988256,883558,15085312,0,0,0,0,0,175403,10321516,9249792,4612,NA
"220","AR","Arkansas",49642,"0574540",2020,"west memphis",8055995,8055995,13906159,0,0,0,0,0,0,33771970,36350474,24523,NA
"221","AR","Arkansas",96313,"0575170",2020,"white hall",87650,81241,1411970,0,0,0,0,0,0,5464131,5751590,5589,NA
"222","AR","Arkansas",101827,"0575980",2020,"wilton",0,0,0,0,0,0,0,0,0,153807,171060,290,NA
"223","AR","Arkansas",96322,"0576250",2020,"winthrop",0,0,0,0,0,0,0,0,0,0,0,118,NA
"224","CA","California",44319,"0606000",2020,"berkeley",1140548157,119798779,616409857,0,138387788,0,0,0,18984530,459499834,459569536,124324,101048
"225","CA","California",31774,"0606308",2020,"beverly hills",639881959,58450148,270746013,0,91457905,0,0,0,19305067,390884878,421291590,32701,NA
"226","LA","Louisiana",33793,"2241155",2020,"lake charles",208619422,59367634,72005051,0,8117205,0,0,0,5444998,186114281,198790297,84936,45995
"227","CA","California",47479,"0606434",2020,"big bear lake",42804801,3380166,17525428,0,0,0,0,0,986018,45027795,51261370,5044,NA
"228","CA","California",91960,"0606560",2020,"biggs",11699770,1105700,733000,0,79000,0,0,0,111305,5048746,5222670,1968,NA
"229","CA","California",101835,"0606798",2020,"bishop",18695772,611811,11506615,0,6131274,0,0,0,393682,11158316,11875861,3822,NA
"230","OK","Oklahoma",125888,"4058150",2020,"perkins",6153203,0,0,0,0,0,0,0,0,2924050,3353265,3216,NA
"231","CA","California",67081,"0607218",2020,"blythe",50753514,2610815,20934778,0,10523470,0,0,0,814138,19750354,18326302,18306,NA
"232","CA","California",43106,"0608100",2020,"brea",234595320,18498560,133899223,0,25131999,0,0,0,2943171,104859359,116680979,47303,NA
"233","CA","California",31771,"0600884",2020,"alhambra",234353224,13069739,145248968,0,26742592,0,0,0,3618723,127053129,121231589,82868,72222
"234","CA","California",66997,"0600947",2020,"aliso viejo",18840934,4124805,871568,0,363669,0,0,0,262828,25580255,25172175,52173,NA
"235","AZ","Arizona",31639,"0471510",2020,"surprise",266262429,35447131,101710680,0,253425,301608,0,0,9486691,225805341,297046106,143158,78411
"236","AZ","Arizona",31638,"0473000",2020,"tempe",1313489016,120542669,437742716,0,84933001,558453,0,0,35565054,494859073,572598367,180576,68662
"237","LA","Louisiana",75384,"2239055",2020,"kaplan",4848761,760241,1685517,0,0,0,0,0,0,8227050,8444418,4343,NA
"238","AZ","Arizona",110882,"0474190",2020,"tolleson",62626700,3388933,20093560,0,0,0,0,0,3071052,43719929,57775863,7217,NA
"239","AZ","Arizona",31644,"0477000",2020,"tucson",2732347205,229636476,1365520009,0,202517172,0,4646345561,0,45516967,1104971593,1303599945,542656,50306
"240","GA","Georgia",111307,"1343668",2020,"kingston",1522704,155046,0,0,0,0,0,0,0,863110,1069904,722,NA
"241","AZ","Arizona",31627,"0483090",2020,"willcox",12329973,1057076,6727192,0,10768,89832,0,0,201724,8042031,8213342,3217,NA
"242","AZ","Arizona",31629,"0483160",2020,"williams",24055456,1390563,5437655,0,18169,82740,0,0,279656,17480966,20572199,3204,NA
"243","AZ","Arizona",31642,"0483930",2020,"winslow",22979757,2175985,8763154,3914168,17302,474598,0,0,355543,18682119,18002250,9005,NA
"244","CA","California",48812,"0601640",2020,"american canyon",37020756,3333699,15597588,0,6874448,0,0,0,983008,44261199,45579249,21843,NA
"245","AZ","Arizona",31650,"0485540",2020,"yuma",407303071,25434370,175093373,0,0,0,0,0,9081472,165332851,187173892,96147,54260
"246","CA","California",31819,"0602000",2020,"anaheim",3138253000,169081000,790303000,0,161507000,0,5052277000,0,24248000,1274296000,1248256000,346825,81747
"247","CA","California",67014,"0602042",2020,"anderson",21366703,3977743,12521506,0,0,0,0,0,368989,15679652,14818978,11325,NA
"248","CA","California",44391,"0614260",2020,"coachella",84854798,11750639,16894093,0,5349672,0,0,0,929024,49834797,52186849,41938,NA
"249","CA","California",43096,"0602252",2020,"antioch",172775605,19641643,115209356,6591,23809819,0,0,0,3962201,136581962,152339207,115305,81008
"250","CA","California",31757,"0614274",2020,"coalinga",18859787,2577989,761876,0,0,0,0,0,501343,22035874,26360782,17601,NA
"251","CA","California",67092,"0608142",2020,"brentwood",222550459,11704348,38582046,0,33959834,0,0,0,2672292,131722513,168182887,64290,NA
"252","CA","California",67020,"0602462",2020,"arcadia",194417888,8393810,150067720,0,14549506,0,0,0,4048859,103249525,95010272,56664,NA
"253","CA","California",67098,"0608310",2020,"brisbane",54445332,4972857,22894264,0,6254640,0,0,0,1257274,34443265,35166004,4852,NA
"254","CA","California",43740,"0602476",2020,"arcata",36416623,5467241,22060360,0,3847939,0,0,0,736483,28726165,37254987,18845,NA
"255","OK","Oklahoma",125863,"4057600",2020,"pawhuska",946362,255497,0,0,0,0,0,0,0,9141171,8829848,2989,NA
"256","CA","California",67104,"0608758",2020,"buellton",5638131,910463,2255555,0,2332487,0,0,0,126084,11510609,13715453,5160,NA
"257","OK","Oklahoma",125814,"4058250",2020,"perry",16092560,516876,2367893,10733,0,0,0,0,0,15108647,15689864,4489,NA
"258","CA","California",101831,"0602868",2020,"arroyo grande",31300590,4841530,18121851,0,6232959,0,0,0,885498,28752539,30793159,18436,NA
"259","CA","California",31820,"0608786",2020,"buena park",161171657,14817109,116689434,0,5094656,0,0,0,3361085,101710112,108320263,84016,101346
"260","CA","California",67026,"0602924",2020,"arvin",14180526,2747908,2827519,0,0,0,0,0,430530,12588857,14109719,19491,NA
"261","CA","California",44007,"0608954",2020,"burbank",653136000,61601000,376389000,0,20468000,0,0,0,24759000,509362000,532059000,107335,81177
"262","CA","California",47338,"0609066",2020,"burlingame",242664160,13671156,69623079,0,27044503,0,0,0,3343581,98165970,129239873,31385,NA
"263","CA","California",43488,"0603064",2020,"atascadero",48888221,3657757,28437309,0,215480,0,0,0,1747563,33111749,35056582,29776,NA
"264","CA","California",67117,"0609598",2020,"calabasas",58833637,3550324,7123267,0,7507814,0,0,0,635935,41739818,44835412,23239,NA
"265","CA","California",67029,"0603162",2020,"atwater",127246112,6085472,27135766,0,18970623,0,0,0,1281946,35841392,87310385,31964,NA
"266","NY","New York",122258,"3651000",2020,"new york",305300557000,30607669000,46376874000,0,109456918000,0,115820000000,0,5693120000,99906460000,95921699000,8804194,67997
"267","CA","California",90272,"0609710",2020,"calexico",107552278,2646943,27655588,0,27955092,0,0,0,1765332,36720196,42374673,38616,NA
"268","CA","California",31830,"0603204",2020,"auburn",45417976,4736654,18944979,0,2299903,0,0,0,1429390,25395291,27246957,13778,NA
"269","CA","California",67127,"0609864",2020,"calimesa",5026645,3603717,860069,0,0,0,0,0,223348,8828380,14996314,10023,NA
"270","CA","California",50972,"0609892",2020,"calistoga",28152908,1497075,8962820,0,2475635,0,0,0,511708,20152710,20918332,5227,NA
"271","CA","California",96337,"0603274",2020,"avalon",26611234,2004125,10519383,0,8305555,0,0,0,852161,28244580,26199275,3458,NA
"272","CA","California",31897,"0610046",2020,"camarillo",80690104,12704969,29963123,0,477217,0,0,0,3251451,92787522,107295320,70740,100238
"273","OK","Oklahoma",125524,"4058700",2020,"piedmont",6016305,686075,1012880,35427,0,0,0,0,199634,7114884,8704228,7394,NA
"274","CA","California",31772,"0603386",2020,"azusa",244556861,20501159,82100562,0,63787107,0,0,0,5144915,134085139,133809964,50265,NA
"275","CA","California",43912,"0603526",2020,"bakersfield",815271946,71337485,441885448,0,56993372,0,2785726117,0,20867857,555563131,595392599,404440,66666
"276","CA","California",67134,"0610345",2020,"campbell",88785061,7367094,59956038,0,3854727,0,0,0,4159589,65821785,61665631,43958,NA
"277","CA","California",67139,"0610928",2020,"canyon lake",2259211,1008158,417619,0,298346,0,0,0,35088,6855343,6362935,11079,NA
"278","LA","Louisiana",33813,"2243010",2020,"leesville",14991894,699749,5286718,0,1473091,0,0,0,367107,12497062,13662450,5684,NA
"279","CA","California",31773,"0603666",2020,"baldwin park",127493733,6423716,2490802,0,36082226,0,0,0,1949311,66059630,59834859,72176,69854
"280","CA","California",67142,"0611040",2020,"capitola",30891671,2331255,24148410,0,1572208,0,0,0,758313,17907204,23984593,9939,NA
"281","CA","California",31855,"0611194",2020,"carlsbad",226850362,57286975,150140071,0,3940801,844526,0,0,0,284471532,303339439,114735,124669
"282","CA","California",67145,"0611250",2020,"carmel by the sea",35546361,1047670,21666416,0,4640704,0,0,0,581520,23767096,21905612,3214,NA
"283","CA","California",67148,"0611446",2020,"carpinteria",12975420,3095172,8100834,0,1641483,0,0,0,137931,15131622,21966865,13261,NA
"284","CA","California",31811,"0611530",2020,"carson",309802507,19110664,102298823,0,49699794,0,0,0,4522696,112249417,112528256,95553,92609
"285","CA","California",31840,"0612048",2020,"cathedral",261102333,7826184,37556227,0,73734143,0,0,0,4398440,74744092,76471277,51498,NA
"286","CA","California",67188,"0614498",2020,"colfax",9407870,1021857,117142,0,0,0,0,0,51540,4469702,8853757,1987,NA
"287","CA","California",31843,"0614890",2020,"colton",251510565,9985481,105126972,0,39888443,0,0,0,2796452,121426799,133805837,53892,NA
"288","CA","California",31748,"0614946",2020,"colusa",25230456,293081,7118762,0,1013748,0,0,0,230053,10054492,10760482,6404,NA
"289","CA","California",64763,"0614974",2020,"commerce",113382655,7803489,32564886,0,59938328,0,0,0,3927608,84019571,78429197,12363,NA
"290","CA","California",67198,"0615044",2020,"compton",426442683,15483447,142057112,0,149552071,0,0,0,4714049,140698019,159880416,95712,62050
"291","CA","California",31749,"0616000",2020,"concord",356548237,49493564,214777893,0,35655448,0,0,0,5767509,190728263,178624809,125411,96961
"292","CA","California",67200,"0616224",2020,"corcoran",34340137,1932305,8634610,0,0,0,0,0,412176,18812289,22082521,22340,NA
"293","CA","California",67202,"0616322",2020,"corning",17426199,641845,7009923,0,0,0,0,0,685397,11577349,12834400,8243,NA
"294","CA","California",31831,"0616350",2020,"corona",529427631,46535398,253468550,0,95178856,0,0,0,9508026,273895778,333696880,157154,92606
"295","OK","Oklahoma",91038,"4059850",2020,"ponca city",64128468,7135695,17896304,52949,203654,0,0,0,1373319,74051915,86275743,24421,NA
"296","CA","California",67203,"0616378",2020,"coronado",67405481,5425670,50333389,0,1968781,0,0,0,2973512,77789997,78950659,20194,NA
"297","CA","California",31821,"0616532",2020,"costa mesa",430853639,16028238,304665311,0,58917480,0,0,0,5036540,163388988,156496772,111926,97904
"298","CA","California",67205,"0616560",2020,"cotati",12408523,840711,10466093,0,276582,0,0,0,657663,13549156,16265469,7592,NA
"299","CA","California",31775,"0616742",2020,"covina",121216896,6393343,65092733,0,6806716,0,0,0,4253226,69681558,68258656,51275,NA
"300","CA","California",31754,"0617022",2020,"crescent",50335170,1791904,10608990,0,833869,0,0,0,322154,18570433,19107467,6673,NA
"301","CA","California",67038,"0603820",2020,"banning",111221715,8132487,42886126,0,0,0,0,0,1975129,80323871,76227266,29522,NA
"302","CA","California",44430,"0604030",2020,"barstow",77415333,2773294,39159953,0,22758685,0,0,0,1742689,48446374,40939936,25409,NA
"303","CA","California",46689,"0604758",2020,"beaumont",253562175,55272217,18207382,0,0,0,0,0,2925241,58099938,76877125,53045,NA
"304","CA","California",67046,"0604870",2020,"bell",106935278,3967412,38509944,0,14794462,0,0,0,1374528,29857829,30589274,33561,NA
"305","CA","California",171012,"0604982",2020,"bellflower",50851847,9294109,13886635,0,5173181,0,0,0,1363030,40107155,55870242,79216,67909
"306","CA","California",31805,"0604996",2020,"bell gardens",126828801,2879391,40263528,0,73235620,0,0,0,3222332,56776949,40286125,39514,NA
"307","CA","California",67052,"0605108",2020,"belmont",141220258,6789016,0,0,0,638859,0,0,0,61098176,72288892,28332,NA
"308","CA","California",43997,"0612524",2020,"ceres",58271645,5970362,36593339,0,0,0,0,0,1908472,59060584,63172665,49279,NA
"309","CA","California",67163,"0612552",2020,"cerritos",96794878,12771787,70842990,0,0,3680822,0,0,3180101,103014025,98299693,49573,NA
"310","CA","California",31744,"0613014",2020,"chico",190448732,11333027,136939397,0,301589,0,0,0,3991124,98913370,148592456,102816,61850
"311","CA","California",64764,"0613210",2020,"chino",100902037,39428160,26048296,0,20016822,0,0,0,5083357,163130958,219669663,91387,97473
"312","CA","California",31849,"0613214",2020,"chino hills",88548247,23594074,33764828,0,4499837,0,0,0,1385577,119351193,116564320,78426,113811
"313","CA","California",91961,"0613294",2020,"chowchilla",48322021,4237442,579267,0,0,0,0,0,412959,16111139,18318986,19046,NA
"314","CA","California",31856,"0613392",2020,"chula vista",596108688,24799864,334945720,0,25079014,0,2057229974,0,11046493,313016568,390392795,275500,91949
"315","CA","California",45472,"0613588",2020,"citrus heights",29155850,6442525,16027344,0,29171,0,0,0,1837142,57361658,48059304,87575,66607
"316","CA","California",54175,"0667000",2020,"city and county of san francisco",34557584000,5610057000,4655538000,0,3903016000,0,43647220000,0,332989000,12023583000,12519966000,873959,121826
"317","CA","California",111017,"0613756",2020,"claremont",79219037,3381849,54145725,0,2213131,0,0,0,2454571,49771807,49099146,37261,NA
"318","CA","California",67178,"0613882",2020,"clayton",6096697,538195,4874908,0,535900,0,0,0,147694,8104517,8609891,11072,NA
"319","CA","California",67180,"0614190",2020,"cloverdale",22120995,1927256,10207335,0,3735599,0,0,0,779519,16134693,17319678,8998,NA
"320","CA","California",31756,"0614218",2020,"clovis",350617609,21304616,145301576,0,0,0,0,0,5785863,172721284,208384901,120160,84837
"321","CA","California",96338,"0617498",2020,"cudahy",7935129,2078558,3601385,0,1752231,0,0,0,98123,12766688,14010396,22808,NA
"322","CA","California",31776,"0617568",2020,"culver",395326649,28683107,249569658,0,65206728,0,0,0,14775258,201503509,198722283,40769,NA
"323","CA","California",111027,"0617610",2020,"cupertino",104194089,22079249,46098530,0,1968000,0,0,0,5511310,93659334,118914506,60363,NA
"324","CA","California",67220,"0617750",2020,"cypress",67195036,4196934,48981312,0,10617458,0,0,0,2060409,44829108,51589183,50144,NA
"325","CA","California",67054,"0605164",2020,"belvedere",5965025,1027516,1083290,0,1312304,0,0,0,216915,7181298,9027150,2131,NA
"326","CA","California",67221,"0617918",2020,"daly city",275942776,17689538,172643553,0,44111626,0,0,0,12283979,155264898,168170983,104973,95424
"327","OK","Oklahoma",125640,"4059950",2020,"pond creek",234551,0,0,0,0,0,0,0,0,2219447,2145764,886,NA
"328","CA","California",67222,"0617946",2020,"dana point",12262990,4388402,5771461,0,1526661,0,0,0,576466,45913067,42569689,33100,NA
"329","CA","California",1036539,"0605290",2020,"benicia",118917727,4022790,69812506,0,5156586,0,0,0,1650568,72790105,75610302,27135,NA
"330","CA","California",31899,"0618100",2020,"davis",331557554,24008956,132218889,0,57192161,0,0,0,4218906,152608191,152853819,66858,84074
"331","CA","California",31767,"0618394",2020,"delano",86001283,3325127,22620720,0,3796930,0,0,0,1320651,70452203,74296073,51420,NA
"332","CA","California",31822,"0628000",2020,"fullerton",363491931,32956583,249664639,0,32850952,0,0,0,3328703,192329235,208000136,143638,95431
"333","CA","California",1036048,"0618506",2020,"del mar",44004702,4979992,12923752,0,0,0,0,0,609940,29779925,28351577,3950,NA
"334","LA","Louisiana",90611,"2248365",2020,"mansfield",11383654,194217,5104033,0,0,0,0,0,0,6909844,6868198,4713,NA
"335","CA","California",48462,"0628112",2020,"galt",62921792,3506739,22428597,0,1161586,0,0,0,1734058,44919914,43025504,25387,NA
"336","CA","California",31777,"0628168",2020,"gardena",236741605,23083391,102122795,0,70025290,0,0,0,7882221,109228930,91440344,61022,NA
"337","OK","Oklahoma",125736,"4060500",2020,"prague",104463,104463,0,0,0,0,0,0,115373,5362548,5400781,2360,NA
"338","CA","California",67230,"0618688",2020,"del rey oaks",4400071,136066,1584252,0,340535,0,0,0,92224,4371899,18947175,1591,NA
"339","CA","California",31823,"0629000",2020,"garden grove",460312740,19901137,291898578,0,45756997,0,0,0,7816732,256266225,265140233,171973,74109
"340","CA","California",67235,"0618996",2020,"desert hot springs",49159715,7020910,12325390,0,0,0,0,0,996757,29794150,36871599,32499,NA
"341","CA","California",67239,"0619192",2020,"diamond bar",21839631,6073656,6072351,0,496116,0,0,0,751663,37300398,34018037,55070,NA
"342","CA","California",31891,"0619318",2020,"dinuba",97619441,13277031,20531033,0,24385241,0,0,0,1330382,46617133,37409586,24599,NA
"343","CA","California",31874,"0629504",2020,"gilroy",189434568,11041938,86172827,0,14594602,0,0,0,2256133,108006840,100371979,59532,NA
"344","CA","California",31882,"0619402",2020,"dixon",57022832,3388698,22033461,0,3656060,0,0,0,1249919,37252417,50423011,18989,NA
"345","CA","California",40789,"0630000",2020,"glendale",1089276000,66532000,598199000,0,15135000,0,0,0,31999000,690694000,702824000,196534,79633
"346","CA","California",31799,"0619766",2020,"downey",331723288,16604355,196705325,0,5960840,0,0,0,17552994,156537357,153053197,114358,72556
"347","CA","California",67245,"0619990",2020,"duarte",27719368,2753825,14091516,0,6669454,0,0,0,985887,24004842,22036108,21722,NA
"348","CA","California",31778,"0630014",2020,"glendora",168379722,6586368,59897636,0,10499274,0,0,0,824686,63520982,68983326,52577,NA
"349","CA","California",67246,"0620018",2020,"dublin",38297764,20336568,15505908,0,0,4191028,0,0,1044730,98515396,126758425,72588,205219
"350","CA","California",67252,"0620242",2020,"dunsmuir",4913942,680422,1316849,0,0,0,0,0,147813,4292811,3959804,1706,NA
"351","CA","California",31872,"0620956",2020,"east palo alto",22364445,5103055,11507754,0,0,0,0,0,1014210,31912167,44243237,30040,NA
"352","CA","California",67263,"0621230",2020,"eastvale",12342689,7760119,51218,0,0,0,0,0,95460,41733568,48218526,69752,136834
"353","CA","California",67323,"0630378",2020,"goleta",13820604,3806538,3064002,0,2438474,0,0,0,631885,34814773,38911188,32696,NA
"354","CA","California",31857,"0621712",2020,"el cajon",235446979,8887084,197571669,0,5630201,0,0,0,8347770,128932052,117055417,106183,61356
