"","state.abb","state.name","id","geo_id","year","name","total_liabilities","net_pension_liability","net_opeb_liability","current_liabilities","net_pension_assets","net_opeb_assets","total_assets","expenses","revenues","population","urban_pop","pct_urban_pop","median_hh_income_21"
"4159","WY","Wyoming",43628,"56039",2021,"teton county",27144706,14934192,0,10695108,162313,0,0,74790034,105231836,23323,10760,0.461188976040461,102709
"4160","WY","Wyoming",43628,"56039",2022,"teton county",31624673,17806681,0,10368133,1023003,0,290219983,80830453,105904023,23323,10760,0.461188976040461,102709
"4161","MO","Missouri",97983,"29195",2020,"saline county",3799918,221083491,0,3799918,0,0,0,10469885,11195433,23319,13471,0.577336819097416,51994
"4162","MO","Missouri",97983,"29195",2021,"saline county",3772642,202559260,0,3772642,0,0,0,11399067,12456797,23319,13471,0.577336819097416,51994
"4163","MO","Missouri",97983,"29195",2022,"saline county",3370768,169561170,0,3370768,0,0,12514521,10459213,12106879,23319,13471,0.577336819097416,51994
"4164","SD","South Dakota",128302,"46135",2021,"yankton county",0,0,0,0,1777795,0,0,16241389,20746331,23311,16022,0.687344487344487,65826
"4165","MO","Missouri",81493,"29119",2020,"mcdonald county",0,0,0,0,0,0,0,9418531,10775754,23308,25,0.00107282324164271,41784
"4166","MO","Missouri",988928,"29177",2020,"ray county",0,0,0,0,1356729,0,0,10562014,11828148,23160,6005,0.25930563951982,68609
"4167","MO","Missouri",988928,"29177",2021,"ray county",0,0,0,0,0,0,0,11259437,13431134,23160,6005,0.25930563951982,68609
"4168","WV","West Virginia",130876,"54027",2020,"hampshire county",9724358,781076,1506481,561656,0,0,0,11869359,12665269,23092,0,0,52186
"4169","WV","West Virginia",130876,"54027",2021,"hampshire county",8976416,1748319,413658,227677,0,0,0,11530739,12854305,23092,0,0,52186
"4170","AR","Arkansas",110915,"05123",2020,"st francis county",964909,4363525,0,964909,0,0,0,12653956,26925461,23089,8557,0.370593330446081,36781
"4171","AR","Arkansas",110915,"05123",2021,"st francis county",3701649,1226507,0,3701649,0,0,0,19314192,15706102,23089,8557,0.370593330446081,36781
"4172","AR","Arkansas",110915,"05123",2022,"st francis county",4544844,4704532,0,4544844,0,0,29107365,19359641,16556300,23089,8557,0.370593330446081,36781
"4173","AL","Alabama",1266972,"01025",2020,"clarke county",10626495,3561570,0,518189,0,0,0,12252746,14248037,23087,0,0,45447
"4174","AL","Alabama",1266972,"01025",2021,"clarke county",12772007,3550221,0,3063053,0,0,5815620031,12441548,18401665,23087,0,0,45447
"4175","MO","Missouri",97951,"29055",2020,"crawford county",0,0,0,0,0,0,0,11378787,13066456,23059,1567,0.0679649548924358,49511
"4176","WI","Wisconsin",39873,"55125",2020,"vilas county",19649447,0,780029,4323381,2274065,0,0,31274031,34145381,23047,0,0,61716
"4177","WI","Wisconsin",39873,"55125",2021,"vilas county",19440288,0,1055688,5612984,4455610,0,0,31750140,37144756,23047,0,0,61716
"4178","WI","Wisconsin",39873,"55125",2022,"vilas county",19561370,0,1112420,8054553,5732034,0,100467119,34538979,38838710,23047,0,0,61716
"4179","AR","Arkansas",196358,"05111",2020,"poinsett county",77946,0,0,77946,0,0,0,895855,895855,22965,7233,0.314957544088831,42639
"4180","AR","Arkansas",196358,"05111",2021,"poinsett county",0,0,0,759790,0,0,0,8840126,12655045,22965,7233,0.314957544088831,42639
"4181","VA","Virginia",230387,"51127",2020,"new kent county",71821912,2564857,847015,5268043,0,0,0,51702042,60423844,22942,0,0,102920
"4182","VA","Virginia",230387,"51127",2021,"new kent county",95898790,4554179,883242,8827800,0,0,0,54400317,74368240,22942,0,0,102920
"4183","VA","Virginia",230387,"51127",2022,"new kent county",111533415,0,652458,9623489,311215,0,293288884,57373683,78830841,22942,0,0,102920
"4184","MI","Michigan",80131,"26133",2020,"osceola county",6752354,3085818,0,587339,0,0,0,13839557,15688272,22890,0,0,52272
"4185","MI","Michigan",80131,"26133",2021,"osceola county",6869721,2477068,0,1500998,0,0,0,14072845,16690320,22890,0,0,52272
"4186","MI","Michigan",80131,"26133",2022,"osceola county",11028393,7300738,0,637716,0,0,32272024,17662444,19695516,22890,0,0,52272
"4187","AR","Arkansas",96074,"05027",2020,"columbia county",2174681,5886289,0,2174681,0,0,0,12171107,14724966,22798,10403,0.456251918775492,44651
"4188","AR","Arkansas",96074,"05027",2021,"columbia county",1814203,1589132,0,1814203,0,0,0,13879789,17514840,22798,10403,0.456251918775492,44651
"4189","IN","Indiana",33193,"18047",2022,"franklin county",0,0,0,0,0,0,0,62207166,65917118,22796,2538,0.111389071757735,61261
"4190","GA","Georgia",96469,"13107",2020,"emanuel county",5471770,0,0,672842,0,0,35425967,20037352,22281392,22769,7251,0.31847329585383,45252
"4191","GA","Georgia",96469,"13107",2021,"emanuel county",9471189,0,0,2979849,0,0,0,19035155,22375048,22769,7251,0.31847329585383,45252
"4192","NC","North Carolina",36519,"37033",2020,"caswell county",31284350,5024110,4001823,2339684,28825,0,0,29388525,34426045,22738,39,0.00171534130893737,50879
"4193","KY","Kentucky",64884,"21115",2020,"johnson county",0,0,0,0,0,0,0,9969337,10221257,22679,5941,0.26194885361552,41013
"4194","KY","Kentucky",64884,"21115",2021,"johnson county",0,0,0,0,0,0,0,10668141,10837381,22679,5941,0.26194885361552,41013
"4195","KY","Kentucky",64884,"21115",2022,"johnson county",0,0,0,0,0,0,0,22748349,23917531,22679,5941,0.26194885361552,41013
"4196","VA","Virginia",230424,"51163",2020,"rockbridge county",75767346,4254462,720743,4522911,0,0,0,50355258,49911411,22650,2247,0.099205298013245,59252
"4197","VA","Virginia",230424,"51163",2021,"rockbridge county",81523016,5487322,883237,6674099,0,0,0,50107038,55454428,22650,2247,0.099205298013245,59252
"4198","VA","Virginia",230424,"51163",2022,"rockbridge county",78401377,1147534,760565,7221611,0,0,133525687,53449755,57311819,22650,2247,0.099205298013245,59252
"4199","AR","Arkansas",110907,"05103",2021,"ouachita county",3122102,1896474,0,3122102,0,0,0,23516645,24313249,22648,9873,0.435894039735099,47169
"4200","KY","Kentucky",115786,"21167",2020,"mercer county",0,0,0,0,0,0,0,7818465,8579843,22643,9791,0.432445563358509,53336
"4201","KY","Kentucky",115786,"21167",2021,"mercer county",0,0,0,0,0,0,0,8687224,10037095,22643,9791,0.432445563358509,53336
"4202","KY","Kentucky",115786,"21167",2022,"mercer county",0,0,0,0,0,0,0,10132709,12901683,22643,9791,0.432445563358509,53336
"4203","IA","Iowa",113366,"19183",2020,"washington county",30099998,4013006,622048,1747409,0,0,0,22795607,25774210,22567,6846,0.303390206071349,65761
"4204","IA","Iowa",113366,"19183",2021,"washington county",30997831,5230478,847508,3725732,0,0,0,24914189,28409800,22567,6846,0.303390206071349,65761
"4205","IA","Iowa",113366,"19183",2022,"washington county",25017517,0,782664,5511234,2980067,0,128020580,24949034,30397280,22567,6846,0.303390206071349,65761
"4206","WV","West Virginia",130871,"54009",2020,"brooke county",6915188,0,5570829,390416,51211,0,0,10494628,14497536,22551,13168,0.583713817101822,52217
"4207","WV","West Virginia",130871,"54009",2021,"brooke county",10314427,1354390,6090400,2526837,9025,0,0,10008715,15033348,22551,13168,0.583713817101822,52217
"4208","TN","Tennessee",197495,"47133",2020,"overton county",19797858,0,425483,598039,1010666,0,0,14741272,16736548,22514,0,0,45793
"4209","TN","Tennessee",197495,"47133",2021,"overton county",20301060,0,480367,2832813,0,0,0,16100732,20488809,22514,0,0,45793
"4210","TN","Tennessee",197495,"47133",2022,"overton county",16345880,NA,1239760,1662940,2223922,NA,62522565,17974099,20991588,22514,0,0,45793
"4211","TX","Texas",88398,"48365",2020,"panola county",9897385,2796129,6586259,251688,0,0,0,26994881,27782695,22492,6328,0.28135698723934,54244
"4212","TX","Texas",88398,"48365",2021,"panola county",16109511,4225537,9024680,2615375,0,0,0,28365428,29814823,22492,6328,0.28135698723934,54244
"4213","TX","Texas",88398,"48365",2022,"panola county",5015049,0,740499,4006509,6324317,3388958,107767604,22975552,30977263,22492,6328,0.28135698723934,54244
"4214","OK","Oklahoma",125404,"40009",2020,"beckham county",0,0,0,0,0,0,0,11226149,15437867,22411,11124,0.496385542168675,46744
"4215","OK","Oklahoma",125404,"40009",2021,"beckham county",0,0,0,0,0,0,0,8814656,14003843,22411,11124,0.496385542168675,46744
"4216","KS","Kansas",1266834,"20191",2020,"sumner county",0,8250378,0,0,0,0,0,33605567,35124518,22392,8360,0.373514431239389,58342
"4217","KS","Kansas",1266834,"20191",2021,"sumner county",0,5978552,0,0,0,0,0,42050192,45690634,22392,8360,0.373514431239389,58342
"4218","KS","Kansas",1266834,"20191",2022,"sumner county",0,9312015,0,0,0,0,0,37573476,39296218,22392,8360,0.373514431239389,58342
"4219","MI","Michigan",79449,"26089",2020,"leelanau county",15022818,2978431,0,1145740,0,0,0,16996242,17469380,22304,2769,0.124164835657594,86406
"4220","MI","Michigan",79449,"26089",2022,"leelanau county",22395984,8373001,0,5308986,0,0,55717264,21665853,20084109,22304,2769,0.124164835657594,86406
"4221","MN","Minnesota",42454,"27105",2020,"nobles county",28532872,7957758,407249,1524056,0,0,0,31440603,38117440,22294,13800,0.619111709286676,58596
"4222","MN","Minnesota",42454,"27105",2021,"nobles county",25466653,5414271,440228,3683178,101032,0,0,28152743,37773131,22294,13800,0.619111709286676,58596
"4223","MN","Minnesota",42454,"27105",2022,"nobles county",70447855,14145411,392334,4554099,0,0,174529892,39215884,50792495,22294,13800,0.619111709286676,58596
"4224","WA","Washington",45001,"53003",2020,"asotin county",0,1726689,5698191,0,542795,0,0,23473902,27289259,22288,20667,0.92739510881759,56438
"4225","WA","Washington",45001,"53003",2021,"asotin county",0,412472,4720247,0,5408501,0,0,39253988,57306457,22288,20667,0.92739510881759,56438
"4226","NE","Nebraska",107975,"31155",2020,"saunders county",0,0,0,0,0,0,0,21498296,22899458,22280,4782,0.214651225424185,78689
"4227","NE","Nebraska",107975,"31155",2021,"saunders county",0,0,0,0,0,0,0,24312678,30491874,22280,4782,0.214651225424185,78689
"4228","NE","Nebraska",107975,"31155",2022,"saunders county",0,0,0,0,0,0,31543743,22660644,28215926,22280,4782,0.214651225424185,78689
"4229","OH","Ohio",46090,"39105",2020,"meigs county",25472526,13249990,8310626,1557400,0,51775,0,29265676,28815076,22197,2659,0.119720846465556,45935
"4230","OH","Ohio",46090,"39105",2021,"meigs county",17302905,9846988,0,4728445,0,1146205,60525276,20193053,27717271,22197,2659,0.119720846465556,45935
"4231","OH","Ohio",46090,"39105",2022,"meigs county",16319243,6314642,0,6367768,0,2018821,70823979,24270084,35446517,22197,2659,0.119720846465556,45935
"4232","IA","Iowa",113351,"19123",2020,"mahaska county",14505548,3029047,582245,1794239,0,0,0,19067622,17762175,22180,12541,0.565164488508337,62776
"4233","IA","Iowa",113351,"19123",2021,"mahaska county",23221953,3882804,665617,1169528,0,0,0,18515932,19492823,22180,12541,0.565164488508337,62776
"4234","IA","Iowa",113351,"19123",2022,"mahaska county",20283855,0,425952,2995000,1245027,0,78451505,18359999,20392461,22180,12541,0.565164488508337,62776
"4235","VA","Virginia",1035632,"51105",2020,"lee county",14593695,2980022,2914352,3293980,0,0,0,29153833,27602922,22173,0,0,38529
"4236","VA","Virginia",1035632,"51105",2021,"lee county",16988697,3969287,3157188,4769800,0,0,0,30739473,32128617,22173,0,0,38529
"4237","VA","Virginia",1035632,"51105",2022,"lee county",10375726,172413,2733015,3248373,0,0,45036076,27345516,30115876,22173,0,0,38529
"4238","LA","Louisiana",90721,"22043",2020,"grant parish",1517368,269860,0,701636,0,0,0,5444401,6640393,22163,0,0,50979
"4239","LA","Louisiana",90721,"22043",2021,"grant parish",1735152,0,0,1040980,301843,0,0,6176329,10913734,22163,0,0,50979
"4240","LA","Louisiana",90721,"22043",2022,"grant parish",5547931,0,0,4806226,639735,0,24073598,21729538,24663489,22163,0,0,50979
"4241","TX","Texas",129403,"48293",2022,"limestone county",14724452,0,3734352,3740451,7019096,0,51338224,25192509,27664614,22147,6661,0.300776663957374,50381
"4242","LA","Louisiana",116223,"22085",2020,"sabine parish",15781852,53940,5561888,1558856,0,0,0,16210199,18776041,22144,0,0,44952
"4243","LA","Louisiana",116223,"22085",2021,"sabine parish",16115600,0,5863402,3460710,517899,0,0,19762323,20807161,22144,0,0,44952
"4244","TX","Texas",88311,"48225",2020,"houston county",14495255,0,0,855486,149960,0,0,13824122,14922261,22067,5935,0.268965829783377,45603
"4245","TX","Texas",88311,"48225",2021,"houston county",16308375,504069,0,3107305,0,0,0,13696006,15147490,22067,5935,0.268965829783377,45603
"4246","TX","Texas",88311,"48225",2022,"houston county",15666043,0,0,4486152,2465373,0,27743481,14747084,17069865,22067,5935,0.268965829783377,45603
"4247","NC","North Carolina",81652,"37007",2020,"anson county",20773918,4179795,8000621,3175705,29943,0,0,38268878,41253011,22052,4903,0.222307866696894,40773
"4248","NC","North Carolina",81652,"37007",2021,"anson county",23012010,5764327,9713316,2770581,36314,0,90982292,39476766,42467083,22052,4903,0.222307866696894,40773
"4249","GA","Georgia",70948,"13237",2020,"putnam county",8658418,5631631,0,1583383,0,0,0,26754633,31493435,22046,0,0,55826
"4250","GA","Georgia",70948,"13237",2021,"putnam county",8792569,4195119,0,3122433,0,0,0,29008519,34911008,22046,0,0,55826
"4251","GA","Georgia",70948,"13237",2022,"putnam county",8943698,2570462,0,3391549,0,0,67001205,32211635,39402141,22046,0,0,55826
"4252","IL","Illinois",72539,"17085",2020,"jo daviess county",5549913,2847324,584045,1821780,0,0,0,15813136,17108135,22042,2558,0.116088041751759,67839
"4253","IL","Illinois",72539,"17085",2021,"jo daviess county",4846871,0,825884,3817097,295881,0,0,18123548,22489751,22042,2558,0.116088041751759,67839
"4254","IL","Illinois",72539,"17085",2022,"jo daviess county",8454952,0,2354126,5866335,4187072,0,67030289,19673914,23976152,22042,2558,0.116088041751759,67839
"4255","NC","North Carolina",36605,"37117",2020,"martin county",52600234,3665681,20807626,758498,30669,0,0,36006548,37740019,22035,5522,0.250646815850393,43261
"4256","NC","North Carolina",36605,"37117",2021,"martin county",52107660,4935760,19136097,1029860,34013,0,0,37122331,39554921,22035,5522,0.250646815850393,43261
"4257","NC","North Carolina",36605,"37117",2022,"martin county",52750897,3178252,15987491,6889590,25357,0,90331913,35095223,39647098,22035,5522,0.250646815850393,43261
"4258","KS","Kansas",114303,"20175",2020,"seward county",23727318,11259113,0,2539088,0,0,0,34606986,34610129,21962,19843,0.903432890183937,61897
"4259","KS","Kansas",114303,"20175",2021,"seward county",19015003,8251409,0,1384491,0,0,0,26402895,30386518,21962,19843,0.903432890183937,61897
"4260","MO","Missouri",97959,"29083",2020,"henry county",0,0,0,0,0,0,0,10138782,11017913,21946,8866,0.403991615784198,48263
"4261","OH","Ohio",44605,"39175",2020,"wyandot county",0,15134329,10248469,0,0,11259,0,28513610,32484814,21894,6628,0.302648401826484,65757
"4262","OH","Ohio",44605,"39175",2021,"wyandot county",0,12086197,0,0,0,1420428,0,32050812,33198735,21894,6628,0.302648401826484,65757
"4263","OH","Ohio",44605,"39175",2022,"wyandot county",0,7404929,0,0,0,2571609,29990895,34716096,34111784,21894,6628,0.302648401826484,65757
"4264","TN","Tennessee",197512,"47151",2020,"scott county",26792565,0,267294,264532,2217210,0,0,15018089,17756238,21852,0,0,40788
"4265","TN","Tennessee",197512,"47151",2021,"scott county",27606936,0,289721,2716011,2353479,0,0,16369153,21425765,21852,0,0,40788
"4266","TN","Tennessee",197512,"47151",2022,"scott county",24997344,0,38532,2000534,5093509,0,46979572,15964530,21415146,21852,0,0,40788
"4267","VA","Virginia",230408,"51147",2020,"prince edward county",33036633,1807022,1094118,2505632,0,0,0,27603391,30903641,21846,7268,0.332646803057348,51239
"4268","VA","Virginia",230408,"51147",2021,"prince edward county",31270948,2461583,1204253,2696953,0,0,0,28458128,34907320,21846,7268,0.332646803057348,51239
"4269","VA","Virginia",230408,"51147",2022,"prince edward county",26480841,0,1070253,2314418,1121396,0,60806493,27729653,33450979,21846,7268,0.332646803057348,51239
"4270","CA","California",31672,"06011",2020,"colusa county",87127800,78169934,0,2942025,0,233911,0,65385800,67728448,21837,12513,0.57296579513714,60725
"4271","CA","California",31672,"06011",2021,"colusa county",96510009,83475964,0,5718232,0,1914525,0,68225934,75721318,21837,12513,0.57296579513714,60725
"4272","CA","California",31672,"06011",2022,"colusa county",80037880,62218011,1812266,5199659,0,0,135046958,65575482,76076244,21837,12513,0.57296579513714,60725
"4273","WV","West Virginia",130869,"54005",2021,"boone county",4447819,1405106,404623,2270557,0,0,0,10010488,11226063,21807,0,0,41227
"4274","FL","Florida",96427,"12123",2020,"taylor county",23388295,20366553,0,1079296,0,0,0,37713344,38143553,21800,6531,0.299642136171775,47083
"4275","FL","Florida",96427,"12123",2021,"taylor county",8944038,5788055,0,2001596,0,0,0,31148546,38880573,21800,6531,0.299642136171775,47083
"4276","FL","Florida",96427,"12123",2022,"taylor county",19184880,16576010,0,1446120,0,0,115189491,32450842,34388257,21800,6531,0.299642136171775,47083
"4277","GA","Georgia",196503,"13205",2020,"mitchell county",10655286,2506493,0,593521,0,0,0,20329622,25554194,21762,5270,0.242243162491381,42539
"4278","GA","Georgia",196503,"13205",2021,"mitchell county",9476565,2951024,0,817284,0,0,0,20604217,28526651,21762,5270,0.242243162491381,42539
"4279","NE","Nebraska",109142,"31067",2020,"gage county",0,0,0,0,0,0,0,18857686,21628823,21706,12142,0.559436048654626,56261
"4280","NE","Nebraska",109142,"31067",2021,"gage county",0,0,0,0,0,0,0,30192406,31660593,21706,12142,0.559436048654626,56261
"4281","NE","Nebraska",109142,"31067",2022,"gage county",0,0,0,0,0,0,21177444,23750101,26962253,21706,12142,0.559436048654626,56261
"4282","TX","Texas",1266895,"48281",2020,"lampasas county",23191068,1747554,101042,1132699,0,0,0,11918830,14443061,21632,7324,0.338650760623295,64401
"4283","TX","Texas",1266895,"48281",2021,"lampasas county",24573436,2643413,143693,2906470,0,0,0,13646920,14994642,21632,7324,0.338650760623295,64401
"4284","TX","Texas",1266895,"48281",2022,"lampasas county",22274490,0,57152,4174671,1146285,0,45271647,13576981,15883351,21632,7324,0.338650760623295,64401
"4285","MS","Mississippi",34934,"28043",2020,"grenada county",18339022,11261230,0,1055169,0,0,0,16168212,16234015,21627,10276,0.475102871145222,39562
"4286","MS","Mississippi",34934,"28043",2021,"grenada county",18453063,8833232,0,3790759,0,0,70589345,21034387,18742436,21627,10276,0.475102871145222,39562
"4287","GA","Georgia",196502,"13189",2020,"mcduffie county",5153279,1303872,0,1406688,0,0,0,22407869,26775646,21625,8788,0.40625,44597
"4288","GA","Georgia",196502,"13189",2021,"mcduffie county",4437352,991470,0,2832682,0,0,0,25995855,34418567,21625,8788,0.40625,44597
"4289","GA","Georgia",196502,"13189",2022,"mcduffie county",7329054,3758597,0,2903436,0,0,84035260,26797223,38965983,21625,8788,0.40625,44597
"4290","ND","North Dakota",98047,"38093",2020,"stutsman county",29903575,21044618,527534,1426985,0,0,0,23684956,21078628,21607,15207,0.704256008891771,63871
